group,level_label,class_label,event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,23,ITA,Italy,Edoardo Masotti,ITAEM99,,264,200
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,24,ESP,Spain,Toni Truyols,ESPTT12,,287,209
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,25,TUR,Türkiye,Efe Arbak,TUREA30,,298,220
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,26,ITA,Italy,GIOVANNI BEDONI,ITAGB261,,295,223
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,27,MLT,Malta,Jonas Micallef,MLTJM4,,303,225
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,28,POR,Portugal,Kuzey Karis,PORKK1,,312,234
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,29,GER,Germany,Victor Hensel,GERVH12,,316,238
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,30,PER,Peru,Salvador Marchena,PERSM5,,299,246
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,31,POL,Poland,Wojciech Wójcik,POLWW15,,314,249
youth,Class Youth World Championship,ILCA 6,ILCA 6 Men,ILCA 6 Youth World Championships,USA202507AJ8,2026-08-11,2026-08-19,"Aarhus, Denmark",https://sailing.org/regatta/ilca-6-youth-world-championships?ref=USA202507AJ8,32,CRO,Croatia,Edi Jurman,CROEJ2,,307,251
